Label,Time,Mean Intensity
17,0,179.33019891500905
17,1,182.41250424736663
17,2,123.42470805162877
17,3,115.02651622002821
17,4,154.83518005540165
17,5,118.17142857142858
17,6,192.60559972347045
17,7,182.19833234067897
17,8,205.2344200487913
17,9,206.79106280193236
17,10,132.40516639515943
17,11,118.76598049837486
17,12,134.37827257156837
17,13,108.27891791044776
17,14,138.80156978170223
17,15,153.31728574393028
17,16,135.61843346964454
17,17,199.35175345377257
17,18,129.17692493362298
17,19,143.07456463085603
17,20,110.68807339449542
17,21,155.61813965472817
17,22,127.81409452112086
17,23,174.07850734094617
17,24,172.31165582791397
17,25,127.22485505419712
17,26,114.09595254710398
17,27,106.17473043959082
17,28,129.91535977859778
17,29,138.53081761006288
17,30,142.90489546149922
17,31,104.33915211970074
17,32,98.29969201610993
17,33,97.83150984682713
17,34,79.310536455246
17,35,116.09292035398231
17,36,123.73771642489471
17,37,113.97739307535642
17,38,168.30681150910158
17,39,106.98285268901013
17,40,149.36709839551517
17,41,126.91925892040256
17,42,148.5990859991691
17,43,165.3488149847095
17,44,206.2262696091465
17,45,123.98352520841604
17,46,115.38170922355394
17,47,168.29463601532566
17,48,144.76660609731476
17,49,130.25228915662652
17,50,126.18804198995892
17,51,141.00569981000632
17,52,109.51942932232025
17,53,161.29441380963797
17,54,137.6332
17,55,119.6678526580159
17,56,109.02536806342016
17,57,137.2775590551181
17,58,158.0808714918759
17,59,123.03377777777777
17,60,103.64319248826291
17,61,101.03301957268788
17,62,94.43863994595812
17,63,81.66334033613445
17,64,116.28443427699933
17,65,120.66219492484241
17,66,90.90697674418605
17,67,98.53574363188167
17,68,153.4443801812223
17,69,103.1805785885388
17,70,99.18580542264753
17,71,92.57858376511226
17,72,87.30197835013064
17,73,102.63672654690619
17,74,95.1694137881611
17,75,133.13862947240753
17,76,114.77634875563722
17,77,104.90576514780336
17,78,93.51101950214048
17,79,109.65222471034953
17,80,140.34351692484222
17,81,107.48952920799874
17,82,106.41696167461906
17,83,122.48631183174714
17,84,116.08962025316455
17,85,103.50200609853957
17,86,119.1202450491523
17,87,118.62471603816446
17,88,108.58433379256051
17,89,112.28272921108741
17,90,107.40755678199957
17,91,108.09711720226844
17,92,92.2372049544286
17,93,108.19119241192412
17,94,115.69885057471264
17,95,110.96294779938587
18,0,163.45017636684304
18,1,153.08321629213484
18,2,174.8831794460056
18,3,162.51409339503576
18,4,157.47148817802503
18,5,185.01081568273997
18,6,192.47878787878787
18,7,147.0576466598847
18,8,137.0618458610847
18,9,144.43263931414575
18,10,155.84385909235164
18,11,138.7624649859944
18,12,143.8887337057728
18,13,160.95412615307905
18,14,141.1997487437186
18,15,131.9467680608365
18,16,120.69986936642717
18,17,141.89460511679644
18,18,147.38648002731307
18,19,135.6897863623061
18,20,152.01611665387568
18,21,151.54591836734693
18,22,147.07122641509434
18,23,123.4367816091954
18,24,127.67152996845427
18,25,104.59782608695652
18,26,108.86541737649063
18,27,90.74301675977654
18,28,77.9435294117647
18,29,116.81581775198796
18,30,108.68248992386924
18,31,116.2971913781842
18,32,112.85666023166023
18,33,107.02492331288343
18,34,125.10221238938053
18,35,117.29732408325074
18,36,185.10690515806988
18,37,116.68308583846432
18,38,116.06796116504854
18,39,148.09610764055742
18,40,117.73556861389561
18,41,147.02888752304855
18,42,137.34756504336224
18,43,134.7553551296505
18,44,182.64897260273972
18,45,206.94294871794872
18,46,176.0840534171249
18,47,102.61106454316848
18,48,127.03830288744844
18,49,174.51482059282372
18,50,122.94346431435446
18,51,113.16615384615385
18,52,141.5828717511717
18,53,146.3041958041958
18,54,165.20995850622407
18,55,127.5904361301749
18,56,114.96148782093482
18,57,112.0160666468313
18,58,124.75704927371119
18,59,101.40874635568512
18,60,119.07476635514018
18,61,128.05351292318895
18,62,174.23631039531477
18,63,130.75633614939974
18,64,107.81069553805774
18,65,98.31397849462365
18,66,106.77114610032955
18,67,135.4520583637311
18,68,108.08081590498321
18,69,107.89115804130888
18,70,118.1074064647493
18,71,119.48214870619063
18,72,135.91213675213675
18,73,129.40736757192795
18,74,120.99626544096525
18,75,126.2636387366223
18,76,144.27735618115054
18,77,122.51908582543156
18,78,134.69566499557652
18,79,126.98962224989623
18,80,123.94400810742336
18,81,118.98270181219111
18,82,116.48960739030024
18,83,97.20416362308254
18,84,98.85117751830596
18,85,131.3413520097442
18,86,94.30987071619126
18,87,87.32821412900395
18,88,91.4672359707215
18,89,98.05365853658536
18,90,111.66061933062245
18,91,108.84513441878076
18,92,133.5682414698163
18,93,131.2339139708496
18,94,130.4423710208562
18,95,110.0077177508269
24,0,319.4898785425101
24,1,184.5383022774327
24,2,261.58251900108576
24,3,169.1981339187706
24,4,211.4163822525597
24,5,283.9814049586777
24,6,253.35995302407517
24,7,260.15724815724815
24,8,229.93621741541875
24,9,214.64450867052022
24,10,371.7297633872976
24,11,305.12989323843414
24,12,322.60251954821894
24,13,321.09941520467834
24,14,261.4043963712491
24,15,302.55123339658445
24,16,241.61434003259097
24,17,338.1424454508028
24,18,287.4656796769852
24,19,297.8001427551749
24,20,259.81509032943677
24,21,337.00370065789474
24,22,226.939216569113
24,23,382.4103139013453
24,24,304.9437465865647
24,25,233.12961335676627
24,26,344.82251720747297
24,27,251.8308718437351
24,28,259.81505898681473
24,29,257.95993031358887
24,30,211.10079689855698
24,31,239.47637969094922
24,32,339.15283540802216
24,33,265.32943469785573
24,34,334.58820271392966
24,35,303.82842639593906
24,36,279.9796661608498
24,37,252.92239805234328
24,38,269.32803326810176
24,39,225.45988508193233
24,40,319.50397989107665
24,41,247.91851052347545
24,42,329.82722222222225
24,43,207.39262726740785
24,44,247.97205346294047
24,45,287.6918429003021
24,46,227.43946010321557
24,47,252.72483433259703
24,48,212.46733333333333
24,49,241.325456053068
24,50,217.16528925619835
24,51,200.22637441609774
24,52,176.98697916666666
24,53,225.05769951292618
24,54,184.7713458755427
24,55,214.620743844945
24,56,198.00413956238913
24,57,235.6634671320535
24,58,222.774343122102
24,59,185.99784349969192
24,60,197.10460382085813
24,61,212.23831521739132
24,62,196.66253784750896
24,63,212.91238670694864
24,64,187.46082027342447
24,65,205.78297395687483
24,66,207.65459697733
24,67,204.71767810026384
24,68,188.456013916501
24,69,144.15763707571801
24,70,151.00110223201983
24,71,146.66687230104873
24,72,186.96764209341586
24,73,163.91399530883504
24,74,142.77322880371662
24,75,136.15594735535137
24,76,130.37322893363162
24,77,152.94606323620582
24,78,139.0641975308642
24,79,110.23407544836117
24,80,135.72160902624478
24,81,129.95571955719558
24,82,149.20570670205706
24,83,128.47995115001018
24,84,113.25486827033218
24,85,111.39776951672863
24,86,138.65166795965865
24,87,118.21382783882784
24,88,117.05997447894514
24,89,112.62285246795746
24,90,104.44736235890348
24,91,94.2429623783215
24,92,131.68867387592488
24,93,118.25306577480491
24,94,126.86979648473636
24,95,133.6235941612826
29,0,130.69297094657918
29,1,146.54427319431852
29,2,134.34730225248822
29,3,120.60989140698773
29,4,134.11154345006486
29,5,137.0411133345461
29,6,138.61225753198514
29,7,120.16085946573752
29,8,131.54652880354504
29,9,159.483799108951
29,10,138.3467122117848
29,11,125.3388074785245
29,12,135.86836086404065
29,13,144.9773544973545
29,14,136.9935963643875
29,15,148.59770580296896
29,16,150.3409755001124
29,17,133.67551020408163
29,18,152.43447123418477
29,19,154.3643994834266
29,20,146.43897108271688
29,21,145.5683376178235
29,22,143.6766004415011
29,23,132.4777975133215
29,24,135.840080390468
29,25,127.50608272506082
29,26,134.2285017279935
29,27,121.41686435195169
29,28,126.47300215982722
29,29,155.64140141973894
29,30,149.23398079928555
29,31,189.83924762458793
29,32,174.61145905822315
29,33,144.15459149966966
29,34,148.1191193511008
29,35,167.72644376899697
29,36,134.44461371055496
29,37,150.76732673267327
29,38,137.71283939254488
29,39,159.7909577053962
29,40,147.29453219927095
29,41,184.1183241252302
29,42,181.1335294117647
29,43,185.1391402714932
29,44,167.31498899339604
29,45,143.20395088093966
29,46,145.1703056768559
29,47,167.56870043696392
29,48,148.26938388625592
29,49,169.48342301683735
29,50,155.45077821011674
29,51,149.69093696110366
29,52,154.98694330173493
29,53,148.14221422142214
29,54,121.92634295097349
29,55,130.45954563571144
29,56,130.66962000393778
29,57,139.39100494942974
29,58,140.67331256490135
29,59,154.53524804177545
29,60,128.628456735058
29,61,151.22273641851106
29,62,128.32116132894342
29,63,118.21137652517615
29,64,124.8439967767929
29,65,142.67416137805984
29,66,145.0430747263208
29,67,140.1430391264786
29,68,160.3075496197366
29,69,152.71176816134718
29,70,130.18176594522123
29,71,120.61832760595647
29,72,155.84271844660194
29,73,158.18581560283687
29,74,153.1730081984444
29,75,166.02117263843647
29,76,154.6343384338434
29,77,241.9448377581121
29,78,225.26045431078987
29,79,230.35191518467852
29,80,263.37732656514385
29,81,221.10639658848615
29,82,240.19490714148955
29,83,198.02525801195003
29,84,195.7482425307557
29,85,187.03366856143418
29,86,182.24689440993788
29,87,171.0620542082739
29,88,161.14112327463113
29,89,186.1716621253406
29,90,244.10438222763239
29,91,214.11049362536778
29,92,155.8849593495935
29,93,158.17604617604619
29,94,125.3868101028999
29,95,175.15252747252748
32,0,162.1289488268982
32,1,143.8948354852145
32,2,170.36289082521785
32,3,148.01641541038526
32,4,145.73585962292327
32,5,141.41533139111434
32,6,168.97369970559373
32,7,147.34375
32,8,118.3039126478617
32,9,135.1663840211042
32,10,153.5032473922456
32,11,142.451940433213
32,12,123.45753739930956
32,13,125.57104223008113
32,14,142.37115354268582
32,15,141.19145845438698
32,16,132.99688815669046
32,17,126.69416045745972
32,18,139.16016652059596
32,19,141.12199555645324
32,20,150.86785633611927
32,21,137.54449802718105
32,22,147.30032346354815
32,23,162.22002970507108
32,24,155.34144542772862
32,25,127.10026827632461
32,26,134.05438837620264
32,27,134.4531057178116
32,28,129.9169373549884
32,29,153.4028846153846
32,30,132.37498050226174
32,31,141.4160088121902
32,32,128.44862665310274
32,33,140.05587488303703
32,34,147.34643811920114
32,35,134.4845250800427
32,36,129.6276004446562
32,37,126.83979166666667
32,38,131.7572939460248
32,39,130.90813195243575
32,40,147.2489466292135
32,41,138.51836600230604
32,42,123.69180633147114
32,43,109.63710292249047
32,44,112.69595756880734
32,45,118.00597701149425
32,46,153.5214899713467
32,47,146.67302299495233
32,48,123.50668475101725
32,49,147.52534965034965
32,50,107.43282649448031
32,51,139.50050735667173
32,52,133.9342268041237
32,53,132.69180018850142
32,54,108.85842181969602
32,55,111.44458721490524
32,56,147.65084745762712
32,57,126.35393110702077
32,58,113.93667820069204
32,59,157.57133737631662
32,60,116.50493568650913
32,61,150.35803876852907
32,62,130.77215543751748
32,63,100.77314814814815
32,64,105.55180665230917
32,65,108.54074305338744
32,66,105.56562860438292
32,67,120.28808353808354
32,68,94.65695022803887
32,69,104.41741561813461
32,70,117.50483460559796
32,71,106.39275722723033
32,72,99.23552607994264
32,73,115.06340819022456
32,74,88.3352343858673
32,75,97.35048599199543
32,76,103.33977428180575
32,77,109.8636822618647
32,78,116.73645112274185
32,79,110.41162514827995
32,80,108.79644934190388
32,81,104.82323800945733
32,82,99.7202184221871
32,83,89.72187065905233
32,84,102.33836206896552
32,85,88.46077703538728
32,86,87.96927843036013
32,87,104.31175709073791
32,88,101.46191001932101
32,89,88.36754528051833
32,90,92.01956805334106
32,91,102.81240269849506
32,92,100.36624933874096
32,93,115.49779586300441
32,94,99.94004417797413
32,95,100.3685772294237
35,0,112.64797317890887
35,1,118.14598540145985
35,2,104.94657097288676
35,3,118.90810810810811
35,4,126.38828146902159
35,5,109.5896700143472
35,6,115.22306192101414
